record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1427369272.0,A,206.126.236.37,23.21.96.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369272.0,A,206.126.236.37,23.21.112.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369272.0,A,202.79.197.159,23.21.96.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 3257 14618
update,1427369272.0,A,202.79.197.159,23.21.112.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 3257 14618
update,1427369276.0,W,206.126.236.37,23.21.96.0/20,None,None,None
update,1427369276.0,W,206.126.236.37,23.21.112.0/20,None,None,None
update,1427369276.0,W,202.79.197.159,23.21.96.0/20,None,None,None
update,1427369276.0,W,202.79.197.159,23.21.112.0/20,None,None,None
update,1427369277.0,A,206.126.236.37,23.21.96.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369277.0,A,206.126.236.37,23.21.112.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369279.0,W,206.126.236.37,23.21.96.0/20,None,None,None
update,1427369279.0,W,206.126.236.37,23.21.112.0/20,None,None,None
